rownames,uid,state,votetrump,age,female,collegeed,racef,famincr,ideo,pid7na,bornagain,religimp,churchatd,prayerfreq,angryracism,whiteadv,fearraces,racerare,lrelig,lcograc,lemprac
52068,52068,Pennsylvania,,37,1,0,White,2,,4,0,3,2,6,2,3,3,1,0.06085546390927974,-0.36156163354223914,0.4679751586170238
52069,52069,Georgia,0,25,1,0,Black,3,3,4,0,4,5,,1,2,1,1,1.0292617229010266,-0.643632269514061,-0.6194269716205983
52070,52070,New Jersey,0,60,0,0,White,9,2,1,0,1,1,2,1,1,1,1,-1.1301748847213864,-1.204084686093323,-0.6194269716205983
52071,52071,California,,19,1,0,Hispanic,1,5,4,1,3,3,,1,1,1,2,0.06430669489550747,-0.4551925376850848,-0.6194269716205983
52072,52072,Maryland,,29,1,0,Black,2,3,1,1,4,4,6,,,,,0.6704326932816763,,
52073,52073,California,0,48,0,1,Asian,11,3,4,0,2,1,1,2,2,2,4,-0.7667762705382174,0.5270892828849888,0.20409480479440348
52074,52074,Florida,0,63,1,0,White,6,3,1,0,2,1,2,1,2,1,2,-0.649736249772667,-0.11881161756623469,-0.6194269716205983
52075,52075,Oregon,,26,1,0,Hispanic,3,2,1,0,3,1,5,1,1,4,1,-0.10249093214282179,-1.204084686093323,0.27178882756754197
52076,52076,Georgia,0,24,1,0,Black,3,3,1,1,4,2,7,1,2,4,4,0.7460889643831501,0.5270892828849888,0.27178882756754197
52077,52077,Nevada,,56,0,0,Black,4,4,4,1,4,3,7,,,,,0.834777050820967,,
52078,52078,Kansas,,18,0,0,White,3,2,1,1,4,3,6,,,,,0.5965038179808805,,
52079,52079,Tennessee,1,61,1,0,White,5,4,7,1,4,3,6,2,4,1,3,0.5965038179808805,0.656604937986723,-0.138714742127817
52080,52080,New York,1,66,0,0,White,4,4,5,0,4,5,6,3,5,1,5,0.8063118780148516,1.8412257065152642,0.07016563578523916
52081,52081,Washington,0,57,0,0,White,8,1,1,0,1,1,1,1,2,1,1,-1.584899964827102,-0.643632269514061,-0.6194269716205983
52082,52082,Alabama,1,54,1,0,White,8,4,5,0,4,6,7,1,4,1,2,1.6966135178966604,0.3012782263605131,-0.6194269716205983
52083,52083,Ohio,1,48,1,0,White,3,3,6,0,2,1,3,3,5,3,5,-0.5681070390347422,1.8412257065152642,0.7003136334555536
52084,52084,Maryland,0,38,1,1,Asian,12,3,6,0,1,1,3,1,1,1,2,-1.023906362609181,-0.4551925376850848,-0.6194269716205983
52085,52085,Missouri,1,59,1,0,White,8,3,7,1,4,5,6,1,3,3,2,0.8063118780148516,0.12553213079247608,0.052227512737282766
52086,52086,South Carolina,0,66,1,1,Black,11,3,1,0,4,3,7,1,1,3,1,0.834777050820967,-1.204084686093323,0.052227512737282766
52087,52087,West Virginia,0,36,1,1,Black,9,2,1,0,3,3,6,1,1,3,2,0.14887011884293536,-0.4551925376850848,0.052227512737282766
52088,52088,Florida,1,58,0,0,White,1,3,2,0,2,2,2,2,5,3,2,-0.5414731491146806,0.5087615515053516,0.4679751586170238
52089,52089,Hawaii,1,56,0,1,Asian,4,4,4,1,4,5,7,1,3,2,2,1.1710973279945556,0.12553213079247608,-0.21456318441150887
52090,52090,Alabama,1,60,1,0,White,4,4,6,1,3,3,6,2,3,3,4,0.14887011884293536,0.7740557550449166,0.4679751586170238
52091,52091,North Dakota,0,54,1,0,White,1,4,1,0,2,1,1,1,1,4,2,-0.7667762705382174,-0.4551925376850848,0.27178882756754197
52092,52092,Maryland,0,62,0,0,Black,11,2,1,0,4,5,7,1,1,1,1,1.1710973279945556,-1.204084686093323,-0.6194269716205983
52093,52093,Illinois,0,59,1,0,White,8,3,1,0,3,3,5,1,5,1,2,0.0693560313642333,0.5087615515053516,-0.6194269716205983
52094,52094,New York,,52,1,0,White,3,2,3,1,2,2,,1,1,3,1,-0.5034162460329975,-1.204084686093323,0.052227512737282766
52095,52095,Florida,,42,0,0,Black,,3,2,0,2,4,5,,,,,-0.28323866558791305,,
52096,52096,Texas,0,46,1,0,Hispanic,4,3,2,0,2,2,2,2,1,3,3,-0.5414731491146806,-0.058539060951404244,0.4679751586170238
52097,52097,Wisconsin,0,37,0,0,White,8,2,2,0,1,1,1,1,3,1,1,-1.584899964827102,-0.36156163354223914,-0.6194269716205983
52098,52098,California,,55,0,0,Black,3,3,3,0,2,2,2,,,,,-0.5414731491146806,,
52099,52099,Virginia,,45,1,0,White,3,4,7,0,4,5,5,3,3,3,3,0.6972726095973313,0.4752937495294623,0.7003136334555536
52100,52100,Arkansas,,23,0,0,White,8,3,2,0,1,2,1,,,,,-1.152458049214514,,
52101,52101,California,1,52,0,0,White,12,5,7,1,4,3,6,1,5,1,5,0.5965038179808805,1.8412257065152642,-0.6194269716205983
52102,52102,Florida,0,37,1,0,White,8,3,3,0,1,1,1,1,1,1,1,-1.584899964827102,-1.204084686093323,-0.6194269716205983
52103,52103,Michigan,0,64,0,0,White,5,3,3,0,2,1,2,4,4,2,2,-0.649736249772667,0.3012782263605131,0.5353182699545874
52104,52104,California,0,58,1,1,Asian,3,3,6,0,3,2,2,1,2,3,3,-0.16840158788791199,0.2410719755829464,0.052227512737282766
52105,52105,Florida,1,63,1,0,White,8,2,4,0,3,2,6,1,2,5,1,0.06085546390927974,-0.643632269514061,0.38274285616613746
52106,52106,Florida,,19,0,0,Black,5,3,4,1,4,5,6,,,,,0.8063118780148516,,
52107,52107,District of Columbia,0,68,1,1,Black,6,2,1,0,3,3,5,1,2,3,2,0.0693560313642333,-0.11881161756623469,0.052227512737282766
52108,52108,Michigan,0,57,1,0,White,11,1,1,0,1,1,6,1,1,1,2,-0.9564199821091602,-0.4551925376850848,-0.6194269716205983
52109,52109,Florida,,56,0,0,Hispanic,4,,4,0,4,6,7,,,,,1.6966135178966604,,
52110,52110,Louisiana,1,53,0,0,White,11,4,7,0,3,3,4,1,3,3,3,0.020564925096529955,0.4752937495294623,0.052227512737282766
52111,52111,California,,44,0,1,Asian,11,3,3,0,1,1,1,3,2,2,2,-1.584899964827102,-0.11881161756623469,0.41619695773708365
52112,52112,Louisiana,1,41,1,1,Native American,12,3,4,0,1,2,,1,5,1,3,-1.0102072397226294,0.9000377577600748,-0.6194269716205983
52113,52113,Pennsylvania,1,40,1,0,White,,,,0,3,3,5,2,5,3,3,0.0693560313642333,0.9000377577600748,0.4679751586170238
52114,52114,North Carolina,,40,0,0,White,9,3,4,0,1,1,1,,,,,-1.584899964827102,,
52115,52115,California,,34,0,1,White,9,4,5,1,4,6,6,,,,,1.0215343964466774,,
52116,52116,Missouri,0,60,1,0,White,6,3,2,0,3,3,5,1,3,1,4,0.0693560313642333,0.7740557550449166,-0.6194269716205983
52117,52117,California,,42,1,0,White,6,3,4,0,1,1,2,,,,,-1.1301748847213864,,
52118,52118,California,,47,0,0,White,5,3,4,0,1,1,1,1,2,3,2,-1.584899964827102,-0.11881161756623469,0.052227512737282766
52119,52119,Maryland,1,41,1,0,White,,,,0,2,2,2,1,3,3,4,-0.5414731491146806,0.7740557550449166,0.052227512737282766
52120,52120,New Hampshire,0,64,1,0,White,,3,4,0,2,2,2,1,5,1,2,-0.5414731491146806,0.5087615515053516,-0.6194269716205983
52121,52121,Ohio,,31,1,0,Mixed,2,,4,0,2,1,1,1,5,1,1,-0.7667762705382174,-0.005524360436810266,-0.6194269716205983
52122,52122,Massachusetts,0,47,1,0,White,8,4,4,0,3,1,2,1,5,1,1,-0.27367342426787417,-0.005524360436810266,-0.6194269716205983
52123,52123,Florida,1,54,1,0,White,9,4,7,0,4,3,7,3,3,3,3,0.834777050820967,0.4752937495294623,0.7003136334555536
52124,52124,Michigan,1,55,1,0,White,5,3,2,0,3,2,5,3,5,4,4,-0.017325778574398248,1.3010795133602184,0.9671601641532525
52125,52125,Virginia,0,22,1,0,Hispanic,2,2,2,0,1,1,2,1,1,4,2,-1.1301748847213864,-0.4551925376850848,0.27178882756754197
52126,52126,Delaware,0,27,1,1,Hispanic,5,2,1,0,4,5,7,1,2,2,2,1.1710973279945556,-0.11881161756623469,-0.21456318441150887
52127,52127,Louisiana,,60,1,0,Black,,1,1,1,4,5,7,,,,,1.1710973279945556,,
52128,52128,Wisconsin,1,57,1,0,White,,4,7,1,3,4,3,1,5,3,4,0.04092704110510598,1.3010795133602184,0.052227512737282766
52129,52129,Maryland,0,60,0,0,White,6,,1,0,3,2,2,1,1,3,1,-0.16840158788791199,-1.204084686093323,0.052227512737282766
52130,52130,Ohio,0,32,0,0,White,8,3,4,1,4,6,7,1,1,3,2,1.6966135178966604,-0.4551925376850848,0.052227512737282766
52131,52131,Massachusetts,1,54,0,0,White,,3,4,0,3,4,3,3,5,4,3,0.04092704110510598,0.9000377577600748,0.9671601641532525
52132,52132,New York,0,52,0,0,Black,3,3,1,0,4,2,6,1,1,1,1,0.5217095254077706,-1.204084686093323,-0.6194269716205983
52133,52133,Arkansas,,20,1,0,White,5,3,4,1,3,5,4,1,2,2,3,0.11539927370639654,0.2410719755829464,-0.21456318441150887
52134,52134,Ohio,1,56,0,0,Native American,10,5,7,0,4,5,7,1,4,3,2,1.1710973279945556,0.3012782263605131,0.052227512737282766
52135,52135,Florida,0,59,1,0,White,9,2,1,0,2,1,2,1,3,1,5,-0.649736249772667,1.0932087936347323,-0.6194269716205983
52136,52136,New York,0,34,0,1,Hispanic,11,3,4,0,3,3,2,1,2,1,1,-0.07291448904513023,-0.643632269514061,-0.6194269716205983
52137,52137,New Jersey,0,61,1,0,Black,,3,1,0,3,3,6,1,2,2,1,0.14887011884293536,-0.643632269514061,-0.21456318441150887
52138,52138,Colorado,0,53,1,0,White,7,2,1,0,1,1,3,1,1,2,1,-1.023906362609181,-1.204084686093323,-0.21456318441150887
52139,52139,Kentucky,,28,0,0,White,3,,4,0,1,1,1,,,,,-1.584899964827102,,
52140,52140,Missouri,1,55,0,0,White,4,4,5,1,4,3,7,1,4,5,2,0.834777050820967,0.3012782263605131,0.38274285616613746
52141,52141,Arizona,0,56,1,0,White,,,3,1,3,3,5,1,3,1,2,0.0693560313642333,0.12553213079247608,-0.6194269716205983
52142,52142,North Dakota,1,59,0,0,White,7,3,3,0,1,1,1,4,2,4,4,-1.584899964827102,0.5270892828849888,1.1319324779186792
52143,52143,Oklahoma,0,22,0,0,White,7,1,1,0,1,2,6,1,1,1,1,-0.7382867198364292,-1.204084686093323,-0.6194269716205983
52144,52144,Florida,,43,0,0,Hispanic,3,4,1,1,2,3,4,2,3,3,3,-0.35958507980462007,0.4752937495294623,0.4679751586170238
52145,52145,New Mexico,0,36,1,0,White,12,1,1,0,1,1,1,1,1,1,1,-1.584899964827102,-1.204084686093323,-0.6194269716205983
52146,52146,Pennsylvania,,27,0,0,White,5,4,7,1,3,1,4,1,3,4,1,-0.15362089301338536,-0.36156163354223914,0.27178882756754197
52147,52147,Florida,1,48,1,0,White,9,4,7,0,2,1,3,1,5,2,3,-0.5681070390347422,0.9000377577600748,-0.21456318441150887
52148,52148,Indiana,1,62,0,0,White,6,5,7,1,4,3,6,1,4,1,2,0.5965038179808805,0.3012782263605131,-0.6194269716205983
52149,52149,Georgia,,38,1,0,White,2,3,,0,3,2,2,,,,,-0.16840158788791199,,
52150,52150,Virginia,,54,1,0,White,7,2,4,0,1,1,1,1,4,2,4,-1.584899964827102,0.9771959950395975,-0.21456318441150887
52151,52151,New Jersey,0,69,0,0,White,4,3,1,0,3,2,2,1,4,1,2,-0.16840158788791199,0.3012782263605131,-0.6194269716205983
52152,52152,Virginia,0,60,1,0,White,11,3,2,0,2,1,6,2,5,1,2,-0.4705588784303862,0.5087615515053516,-0.138714742127817
52153,52153,Michigan,,50,0,0,White,4,2,1,0,1,1,1,,,,,-1.584899964827102,,
52154,52154,Massachusetts,0,45,0,1,Asian,12,3,1,0,4,6,7,2,3,2,4,1.6966135178966604,0.7740557550449166,0.20409480479440348
52155,52155,Pennsylvania,1,51,1,0,White,3,3,5,0,3,2,5,1,5,3,1,-0.017325778574398248,-0.005524360436810266,0.052227512737282766
52156,52156,Virginia,1,33,1,0,Hispanic,4,3,7,1,4,2,7,1,4,2,2,0.7460889643831501,0.3012782263605131,-0.21456318441150887
52157,52157,Florida,1,65,0,0,White,3,1,7,1,3,2,5,1,5,1,3,-0.017325778574398248,0.9000377577600748,-0.6194269716205983
52158,52158,Pennsylvania,1,45,1,0,White,9,1,2,0,2,3,5,1,5,4,1,-0.3207903715799198,-0.005524360436810266,0.27178882756754197
52159,52159,South Carolina,0,64,1,0,White,8,4,6,0,3,3,3,1,3,3,3,-0.01175096489321396,0.4752937495294623,0.052227512737282766
52160,52160,Pennsylvania,1,70,1,0,White,6,3,2,0,3,2,5,2,2,3,3,-0.017325778574398248,0.2410719755829464,0.4679751586170238
52161,52161,Ohio,1,51,1,0,White,3,4,5,1,3,1,7,2,4,2,3,0.04907416057739689,0.656604937986723,0.20409480479440348
52162,52162,Kentucky,0,44,1,0,Black,8,3,2,1,4,4,7,1,1,1,1,0.932332878241983,-1.204084686093323,-0.6194269716205983
52163,52163,Pennsylvania,1,55,0,0,White,9,3,6,0,3,3,5,1,4,2,2,0.0693560313642333,0.3012782263605131,-0.21456318441150887
52164,52164,Pennsylvania,,64,0,0,White,4,3,7,1,4,3,7,1,3,1,3,0.834777050820967,0.4752937495294623,-0.6194269716205983
52165,52165,Florida,,49,0,0,White,4,3,4,0,4,5,5,,,,,0.6972726095973313,,
52166,52166,Louisiana,,32,0,0,Black,1,5,1,0,4,2,7,,,,,0.7460889643831501,,
52167,52167,Texas,,40,1,0,Black,5,5,1,1,4,4,3,,,,,0.5107863403347639,,
52168,52168,Virginia,,34,1,0,White,4,3,3,0,1,1,6,,,,,-0.9564199821091602,,
52169,52169,Florida,,58,1,0,White,3,,2,0,1,1,2,2,3,2,2,-1.1301748847213864,0.12553213079247608,0.20409480479440348
52170,52170,Massachusetts,1,44,1,0,White,9,3,7,0,4,4,5,1,4,1,1,0.5730600938704432,-0.18568175463072376,-0.6194269716205983
52171,52171,Kentucky,1,57,0,0,White,8,4,5,1,4,6,7,3,5,1,4,1.6966135178966604,1.3010795133602184,0.07016563578523916
52172,52172,New York,,32,0,1,White,7,2,1,0,3,5,5,,,,,0.1681370821309143,,
52173,52173,Connecticut,,42,1,0,White,7,3,4,0,3,2,7,1,3,1,2,0.134815827468296,0.12553213079247608,-0.6194269716205983
52174,52174,Pennsylvania,,25,0,0,White,3,4,5,1,3,4,4,,,,,0.07311750016107817,,
52175,52175,Ohio,1,54,1,0,White,4,4,7,0,3,2,,5,5,4,4,-0.044808896351317656,1.3010795133602184,1.1894972512769666
52176,52176,Iowa,0,46,0,0,White,5,3,4,0,2,2,2,2,1,2,3,-0.5414731491146806,-0.058539060951404244,0.20409480479440348
52177,52177,Wisconsin,1,59,0,0,White,,,4,0,3,2,2,1,5,2,1,-0.16840158788791199,-0.005524360436810266,-0.21456318441150887
52178,52178,Arizona,,27,1,0,Hispanic,3,3,3,1,3,3,7,,,,,0.2292131098416408,,
52179,52179,Massachusetts,,50,1,0,White,3,2,,1,4,3,7,1,3,1,1,0.834777050820967,-0.36156163354223914,-0.6194269716205983
52180,52180,South Carolina,0,37,1,0,White,3,,2,0,4,2,6,1,3,1,2,0.5217095254077706,0.12553213079247608,-0.6194269716205983
52181,52181,Michigan,,48,1,0,White,8,3,4,0,2,2,5,,,,,-0.4022057731502161,,
52182,52182,Florida,1,57,0,0,White,2,4,5,0,1,1,2,4,5,3,2,-1.1301748847213864,0.5087615515053516,0.8370448206710984
52183,52183,New Jersey,,73,0,1,Asian,,,4,0,2,5,6,1,1,5,1,-0.18218419253977838,-1.204084686093323,0.38274285616613746
52184,52184,Virginia,1,54,1,0,White,10,4,7,1,4,4,7,2,4,2,2,0.932332878241983,0.3012782263605131,0.20409480479440348
52185,52185,Florida,1,57,1,0,White,7,3,6,0,1,2,2,1,4,3,1,-0.9244283593455365,-0.18568175463072376,0.052227512737282766
52186,52186,Georgia,1,64,1,0,White,6,4,7,1,4,3,6,1,3,2,2,0.5965038179808805,0.12553213079247608,-0.21456318441150887
52187,52187,Massachusetts,0,65,1,0,White,3,,4,0,1,1,1,3,3,3,3,-1.584899964827102,0.4752937495294623,0.7003136334555536
52188,52188,Iowa,,40,0,0,White,6,2,4,0,4,3,6,,,,,0.5965038179808805,,
52189,52189,Pennsylvania,,43,1,0,Black,3,4,1,0,4,4,7,,,,,0.932332878241983,,
52190,52190,Arizona,,46,0,0,White,5,4,7,1,3,3,7,3,2,3,3,0.2292131098416408,0.2410719755829464,0.7003136334555536
52191,52191,Maryland,0,44,1,0,White,5,,2,0,3,1,7,1,2,1,1,0.04907416057739689,-0.643632269514061,-0.6194269716205983
52192,52192,Iowa,,38,1,0,White,2,4,4,1,3,4,5,,,,,0.12321677994056492,,
52193,52193,Kansas,1,58,0,0,White,7,4,7,0,2,1,3,2,3,3,3,-0.5681070390347422,0.4752937495294623,0.4679751586170238
52194,52194,New York,,30,0,1,White,,,,0,3,4,,2,2,4,3,0.13221405551014986,0.2410719755829464,0.7028020303636756
52195,52195,North Carolina,,48,0,1,Black,10,3,3,0,2,3,2,,,,,-0.4712378518052408,,
52196,52196,Idaho,1,53,1,0,White,3,5,7,1,4,5,7,1,3,4,1,1.1710973279945556,-0.36156163354223914,0.27178882756754197
52197,52197,Washington,0,65,0,0,Native American,8,2,2,0,3,4,6,1,1,3,2,0.20629624951242795,-0.4551925376850848,0.052227512737282766
52198,52198,Texas,1,49,0,1,Hispanic,5,3,5,0,3,2,5,1,5,3,1,-0.017325778574398248,-0.005524360436810266,0.052227512737282766
52199,52199,Ohio,1,59,1,0,White,9,4,6,0,2,2,5,1,4,1,2,-0.4022057731502161,0.3012782263605131,-0.6194269716205983
52200,52200,Georgia,,46,1,0,White,6,,4,1,4,2,6,2,3,3,1,0.5217095254077706,-0.36156163354223914,0.4679751586170238
52201,52201,New Jersey,0,56,1,0,Asian,,2,1,0,1,,,1,1,3,4,-1.3366024421238922,0.22698873787419577,0.052227512737282766
52202,52202,South Carolina,,60,1,0,White,8,3,3,0,4,5,5,1,4,1,3,0.6972726095973313,0.656604937986723,-0.6194269716205983
52203,52203,Rhode Island,1,31,1,0,White,5,,4,0,1,1,1,1,5,2,3,-1.584899964827102,0.9000377577600748,-0.21456318441150887
52204,52204,New Hampshire,1,66,0,0,White,5,3,6,0,4,6,6,1,3,3,3,1.0215343964466774,0.4752937495294623,0.052227512737282766
52205,52205,Pennsylvania,0,58,1,0,White,9,2,1,0,2,2,5,1,2,1,1,-0.4022057731502161,-0.643632269514061,-0.6194269716205983
52206,52206,Virginia,1,57,1,0,White,2,4,6,1,3,3,7,1,2,3,2,0.2292131098416408,-0.11881161756623469,0.052227512737282766
52207,52207,Missouri,1,75,1,0,White,2,,7,0,4,5,7,1,3,3,3,1.1710973279945556,0.4752937495294623,0.052227512737282766
52208,52208,New York,1,54,1,0,White,8,,7,0,4,2,7,1,3,4,2,0.7460889643831501,0.12553213079247608,0.27178882756754197
52209,52209,California,1,42,0,0,White,10,3,6,0,3,1,5,1,2,3,2,-0.10249093214282179,-0.11881161756623469,0.052227512737282766
52210,52210,New Jersey,1,62,1,0,White,7,4,7,0,3,1,5,1,5,3,2,-0.10249093214282179,0.5087615515053516,0.052227512737282766
52211,52211,New York,1,30,0,1,Hispanic,9,5,1,1,4,4,4,1,1,5,4,0.5303360152211162,0.22698873787419577,0.38274285616613746
52212,52212,Florida,0,36,1,0,White,4,3,2,1,4,6,7,1,2,2,3,1.6966135178966604,0.2410719755829464,-0.21456318441150887
52213,52213,Florida,1,32,0,1,Hispanic,9,4,7,1,4,6,7,1,4,2,4,1.6966135178966604,0.9771959950395975,-0.21456318441150887
52214,52214,Pennsylvania,0,59,0,0,White,7,3,1,0,3,5,6,3,2,2,2,0.258061988018413,-0.11881161756623469,0.41619695773708365
52215,52215,Nebraska,1,63,1,0,White,8,3,4,0,3,2,7,1,4,4,2,0.134815827468296,0.3012782263605131,0.27178882756754197
52216,52216,Wisconsin,1,59,0,0,White,6,4,7,0,3,3,7,1,1,5,1,0.2292131098416408,-1.204084686093323,0.38274285616613746
52217,52217,Florida,1,57,1,0,White,5,3,6,0,1,3,2,1,,1,2,-0.8597065631624138,-0.02543515436582149,-0.6194269716205983
52218,52218,Florida,1,48,1,0,White,4,3,6,0,4,2,6,1,3,1,2,0.5217095254077706,0.12553213079247608,-0.6194269716205983
52219,52219,Ohio,,49,1,0,Hispanic,5,4,7,1,4,5,6,,,,,0.8063118780148516,,
52220,52220,Ohio,0,42,1,0,White,6,3,3,0,1,1,1,1,2,3,2,-1.584899964827102,-0.11881161756623469,0.052227512737282766
52221,52221,North Carolina,0,31,1,0,White,,2,2,0,1,1,1,1,1,1,1,-1.584899964827102,-1.204084686093323,-0.6194269716205983
52222,52222,Tennessee,,24,0,0,Black,2,3,3,1,4,2,4,,,,,0.367917704615016,,
52223,52223,California,,18,1,0,White,7,2,3,0,2,1,2,,,,,-0.649736249772667,,
52224,52224,Colorado,,30,0,0,White,6,2,4,0,2,2,7,,,,,-0.3242372479301743,,
52225,52225,Michigan,1,61,0,0,White,11,4,6,0,4,3,7,3,4,2,1,0.834777050820967,-0.18568175463072376,0.41619695773708365
52226,52226,Kentucky,1,69,1,0,White,3,3,7,1,4,3,7,1,3,3,2,0.834777050820967,0.12553213079247608,0.052227512737282766
52227,52227,Indiana,,58,1,0,White,2,4,4,0,3,3,3,1,2,3,2,-0.01175096489321396,-0.11881161756623469,0.052227512737282766
52228,52228,Oklahoma,1,58,0,0,White,11,4,7,0,2,1,2,3,5,2,4,-0.649736249772667,1.3010795133602184,0.41619695773708365
52229,52229,Wisconsin,,21,1,0,White,6,3,5,0,3,2,5,,,,,-0.017325778574398248,,
52230,52230,Washington,0,58,1,0,Native American,4,3,4,0,1,1,7,1,1,2,1,-0.945162507290458,-1.204084686093323,-0.21456318441150887
52231,52231,Missouri,,28,1,0,White,7,5,7,0,3,2,6,,,,,0.06085546390927974,,
52232,52232,New Jersey,,28,1,0,Hispanic,4,2,3,0,3,4,5,1,2,5,4,0.12321677994056492,0.5270892828849888,0.38274285616613746
52233,52233,Texas,0,68,1,0,Black,7,3,1,0,4,5,7,1,1,1,1,1.1710973279945556,-1.204084686093323,-0.6194269716205983
52234,52234,Georgia,,39,1,0,Hispanic,4,3,1,0,2,1,7,1,3,3,4,-0.44628461614644405,0.7740557550449166,0.052227512737282766
52235,52235,Kentucky,1,61,1,0,White,2,5,7,1,3,2,5,2,3,3,3,-0.017325778574398248,0.4752937495294623,0.4679751586170238
52236,52236,Illinois,0,52,1,0,White,12,3,6,0,3,2,7,3,2,3,2,0.134815827468296,-0.11881161756623469,0.7003136334555536
52237,52237,Virginia,,49,0,0,White,4,2,4,1,3,2,2,2,3,3,3,-0.16840158788791199,0.4752937495294623,0.4679751586170238
52238,52238,Ohio,0,43,1,0,Hispanic,8,2,1,0,4,5,5,1,2,1,3,0.6972726095973313,0.2410719755829464,-0.6194269716205983
52239,52239,Virginia,,41,1,0,White,1,,6,0,2,2,2,2,2,2,3,-0.5414731491146806,0.2410719755829464,0.20409480479440348
52240,52240,New York,,51,0,0,White,11,1,1,0,3,2,6,,,,,0.06085546390927974,,
52241,52241,Texas,1,34,1,0,White,10,3,3,0,2,1,5,1,4,1,2,-0.5095139442235108,0.3012782263605131,-0.6194269716205983
52242,52242,Florida,1,47,1,0,White,,3,7,0,3,3,7,2,3,3,4,0.2292131098416408,0.7740557550449166,0.4679751586170238
52243,52243,Illinois,0,36,1,0,Black,10,1,1,1,3,3,7,2,1,2,1,0.2292131098416408,-1.204084686093323,0.20409480479440348
52244,52244,Iowa,0,53,1,0,White,1,2,3,0,2,2,2,1,2,2,3,-0.5414731491146806,0.2410719755829464,-0.21456318441150887
52245,52245,Texas,,28,0,0,White,10,4,7,1,4,5,5,,,,,0.6972726095973313,,
52246,52246,Florida,1,56,1,1,White,4,4,7,1,4,5,7,1,2,2,2,1.1710973279945556,-0.11881161756623469,-0.21456318441150887
52247,52247,Georgia,0,28,1,0,Mixed,7,2,2,0,1,1,1,1,1,2,1,-1.584899964827102,-1.204084686093323,-0.21456318441150887
52248,52248,Florida,1,48,1,0,White,11,5,7,1,4,5,6,2,1,3,4,0.8063118780148516,0.22698873787419577,0.4679751586170238
52249,52249,North Carolina,1,51,0,0,White,11,4,5,0,2,2,,2,2,1,4,-0.5034162460329975,0.5270892828849888,-0.138714742127817
52250,52250,New Jersey,,26,0,1,Asian,5,3,4,0,2,3,2,1,1,5,1,-0.4712378518052408,-1.204084686093323,0.38274285616613746
52251,52251,Texas,,64,1,0,White,6,3,2,0,4,2,7,1,2,1,1,0.7460889643831501,-0.643632269514061,-0.6194269716205983
52252,52252,Virginia,1,57,1,0,White,5,4,7,0,4,5,6,1,4,1,2,0.8063118780148516,0.3012782263605131,-0.6194269716205983
52253,52253,New York,1,41,0,0,White,3,5,7,0,2,2,2,3,4,4,2,-0.5414731491146806,0.3012782263605131,0.9671601641532525
52254,52254,California,,36,1,1,Asian,11,4,2,0,2,2,2,3,3,4,3,-0.5414731491146806,0.4752937495294623,0.9671601641532525
52255,52255,Ohio,,52,1,0,White,8,2,5,0,3,2,6,1,5,2,2,0.06085546390927974,0.5087615515053516,-0.21456318441150887
52256,52256,New York,,61,1,0,White,4,1,1,0,3,3,6,2,1,2,3,0.14887011884293536,-0.058539060951404244,0.20409480479440348
52257,52257,Texas,0,59,1,0,White,4,4,3,0,2,2,2,1,4,1,4,-0.5414731491146806,0.9771959950395975,-0.6194269716205983
52258,52258,Georgia,,49,1,0,White,11,4,5,0,1,1,1,2,4,2,4,-1.584899964827102,0.9771959950395975,0.20409480479440348
52259,52259,Washington,1,58,0,0,White,9,3,4,1,4,5,7,2,2,1,3,1.1710973279945556,0.2410719755829464,-0.138714742127817
52260,52260,West Virginia,,56,1,0,White,3,2,7,1,4,3,7,1,3,2,3,0.834777050820967,0.4752937495294623,-0.21456318441150887
52261,52261,Connecticut,,20,0,0,Black,,4,,0,3,4,6,,,,,0.20629624951242795,,
52262,52262,Ohio,,34,0,0,White,7,2,,1,3,3,6,,,,,0.14887011884293536,,
52263,52263,Arkansas,,26,1,0,White,1,3,4,0,4,5,7,1,2,1,2,1.1710973279945556,-0.11881161756623469,-0.6194269716205983
52264,52264,New Jersey,0,63,1,0,Black,9,1,1,0,4,1,6,1,1,5,1,0.4737311199679708,-1.204084686093323,0.38274285616613746
52265,52265,Indiana,0,57,0,0,White,4,3,3,0,1,1,1,1,3,3,3,-1.584899964827102,0.4752937495294623,0.052227512737282766
52266,52266,Ohio,0,62,1,0,White,5,3,2,1,4,5,7,1,5,1,2,1.1710973279945556,0.5087615515053516,-0.6194269716205983
52267,52267,California,0,44,1,0,White,12,3,2,0,2,1,3,1,1,1,2,-0.5681070390347422,-0.4551925376850848,-0.6194269716205983
52268,52268,Washington,0,53,0,0,White,12,1,1,0,1,1,1,1,1,1,1,-1.584899964827102,-1.204084686093323,-0.6194269716205983
52269,52269,Maryland,0,57,1,0,Black,5,5,1,1,4,2,2,1,1,5,5,0.2959877979328993,0.5086038905860063,0.38274285616613746
52270,52270,Texas,0,53,0,0,White,2,1,3,0,1,1,1,1,1,1,1,-1.584899964827102,-1.204084686093323,-0.6194269716205983
52271,52271,North Carolina,,38,1,0,Black,1,4,7,1,4,5,7,,,,,1.1710973279945556,,
